Iteration,Avg_HO_Error,Avg_PL_Error
910,0.0,6.110991012064915e-05
911,0.0,6.022997604304692e-05
912,0.0,5.936271099926671e-05
913,0.0,5.850793263562082e-05
914,0.0,5.7665462236400344e-05
915,0.0,5.683512017640169e-05
916,0.0,5.6016733424257836e-05
917,0.0,5.521013076759118e-05
918,0.0,5.441514122139779e-05
919,0.0,5.363159698390518e-05
920,0.0,5.28593366198038e-05
921,0.0,5.209819278206851e-05
922,0.0,5.1348010174478986e-05
923,0.0,5.060862667960464e-05
924,0.0,4.987988972970925e-05
925,0.0,4.9161645392814535e-05
926,0.0,4.845374292017368e-05
927,0.0,4.7756031335666194e-05
928,0.0,4.706836784862389e-05
929,0.0,4.639060330191569e-05
930,0.0,4.572259854285221e-05
931,0.0,4.506421169025998e-05
932,0.0,4.4415304728318006e-05
933,0.0,4.377574077807367e-05
934,0.0,4.314538500693743e-05
935,0.0,4.252410599292489e-05
936,0.0,4.191177276879898e-05
937,0.0,4.130825482207001e-05
938,0.0,4.071342777933751e-05
939,0.0,4.012716476609057e-05
940,0.0,3.954934322791814e-05
941,0.0,3.897984129253018e-05
942,0.0,3.841854004349443e-05
943,0.0,3.786531988225761e-05
944,0.0,3.732006530299259e-05
945,0.0,3.67826621641143e-05
946,0.0,3.6252995869290316e-05
947,0.0,3.573095727915643e-05
948,0.0,3.521643429849064e-05
949,0.0,3.470932074378652e-05
950,0.0,3.420950793042721e-05
951,0.0,3.37168930855114e-05
952,0.0,3.323136911603797e-05
953,0.0,3.275283870607382e-05
954,0.0,3.2281196354233543e-05
955,0.0,3.1816346790947136e-05
956,0.0,3.1358188834929024e-05
957,0.0,3.09066290355986e-05
958,0.0,3.0461570986517472e-05
959,0.0,3.0022921237105038e-05
960,0.0,2.9590587018901715e-05
961,0.0,2.916447874667938e-05
962,0.0,2.874450547096785e-05
963,0.0,2.8330579880275764e-05
964,0.0,2.7922613753617043e-05
965,0.0,2.7520522507984424e-05
966,0.0,2.712422019612859e-05
967,0.0,2.673362450877903e-05
968,0.0,2.634865381878626e-05
969,0.0,2.596922536213242e-05
970,0.0,2.559526069489948e-05
971,0.0,2.5226681145795737e-05
972,0.0,2.486340804352949e-05
973,0.0,2.4505367036908865e-05
974,0.0,2.4152480136763188e-05
975,0.0,2.3804675265637343e-05
976,0.0,2.346187807233946e-05
977,0.0,2.312401716153545e-05
978,0.0,2.2791022502133274e-05
979,0.0,2.2462821107183117e-05
980,0.0,2.2139344764582347e-05
981,0.0,2.1820526853844058e-05
982,0.0,2.1506301209228695e-05
983,0.0,2.1196598709138925e-05
984,0.0,2.08913559163193e-05
985,0.0,2.059050871139334e-05
986,0.0,2.0293993657105602e-05
987,0.0,2.0001748453069013e-05
988,0.0,1.9713711026270175e-05
989,0.0,1.9429821350058774e-05
990,0.0,1.915001939778449e-05
991,0.0,1.8874246961786412e-05
992,0.0,1.86024451522826e-05
993,0.0,1.833455712585419e-05
994,0.0,1.8070526948577026e-05
995,0.0,1.7810297322284896e-05
996,0.0,1.7553815951032448e-05
997,0.0,1.73010280377639e-05
998,0.0,1.705187924017082e-05
999,0.0,1.6806318853923585e-05
1000,0.0,1.6564294583076844e-05
1001,0.0,1.6325755041179946e-05
1002,0.0,1.609065088814532e-05
1003,0.0,1.585893096489599e-05
1004,0.0,1.563054865982849e-05
1005,0.0,1.5405455087602604e-05
1006,0.0,1.5183602499746485e-05
1007,0.0,1.4964944284656667e-05
1008,0.0,1.4749434740224387e-05
1009,0.0,1.4537029528582934e-05
1010,0.0,1.4327682038128842e-05
1011,0.0,1.4121349522611126e-05
1012,0.0,1.3917988098910428e-05
1013,0.0,1.3717555020775762e-05
1014,0.0,1.3520007541956147e-05
1015,0.0,1.3325305189937353e-05
1016,0.0,1.31334070374578e-05
1017,0.0,1.2944271475134883e-05
1018,0.0,1.27578596220701e-05
1019,0.0,1.2574132369991275e-05
1020,0.0,1.2393050610626233e-05
1021,0.0,1.22145770546922e-05
1022,0.0,1.2038673276038026e-05
1023,0.0,1.1865301758007263e-05
1024,0.0,1.1694427257680218e-05
1025,0.0,1.1526012940521468e-05
1026,0.0,1.1360024245732347e-05
1027,0.0,1.1196426157766837e-05
1028,0.0,1.1035183206331567e-05
1029,0.0,1.087626287699095e-05
1030,0.0,1.0719631291067344e-05
1031,0.0,1.0565254115135758e-05
1032,0.0,1.0413100199002656e-05
1033,0.0,1.0263137937727151e-05
1034,0.0,1.0115335271621007e-05
1035,0.0,9.969661277864361e-06
1036,0.0,9.826083669395302e-06
1037,0.0,9.68457447925175e-06
1038,0.0,9.54510255724017e-06
1039,0.0,9.407639709024807e-06
1040,0.0,9.2721559212805e-06
1041,0.0,9.1386239091662e-06
1042,0.0,9.00701434147777e-06
1043,0.0,8.877299706000485e-06
1044,0.0,8.749452945266967e-06
1045,0.0,8.623448138678214e-06
1046,0.0,8.499257319272147e-06
1047,0.0,8.37685479382344e-06
1048,0.0,8.25621441435942e-06
1049,0.0,8.137312306644162e-06
1050,0.0,8.02012141321029e-06
1051,0.0,7.904620360932313e-06
1052,0.0,7.790780045979773e-06
1053,0.0,7.678580232095555e-06
1054,0.0,7.567996362922713e-06
1055,0.0,7.459003882104298e-06
1056,0.0,7.3515818712621694e-06
1057,0.0,7.2457073656551074e-06
1058,0.0,7.141355808926164e-06
1059,0.0,7.038508783807629e-06
1060,0.0,6.937141733942553e-06
1061,0.0,6.8372348778211745e-06
1062,0.0,6.738766842318e-06
1063,0.0,6.641716481681215e-06
1064,0.0,6.546063559653703e-06
1065,0.0,6.4517889768467285e-06
1066,0.0,6.358870678013773e-06
1067,0.0,6.267291837502853e-06
1068,0.0,6.177031082188478e-06
1069,0.0,6.088069994802936e-06
1070,0.0,6.000390612825868e-06
1071,0.0,5.913973154747509e-06
1072,0.0,5.828801022289554e-06
1073,0.0,5.744855343436939e-06
1074,0.0,5.66211838304298e-06
1075,0.0,5.580572633334668e-06
1076,0.0,5.500201950781047e-06
1077,0.0,5.420987463367055e-06
1078,0.0,5.342914846551139e-06
1079,0.0,5.265965228318237e-06
1080,0.0,5.190125193621498e-06
1081,0.0,5.115377007314237e-06
1082,0.0,5.0417047532391734e-06
1083,0.0,4.96909433422843e-06
1084,0.0,4.8975289246300235e-06
1085,0.0,4.826994199902401e-06
1086,0.0,4.757474471261958e-06
1087,0.0,4.688957233156543e-06
1088,0.0,4.621427024176228e-06
1089,0.0,4.5548679281637305e-06
1090,0.0,4.489267439566902e-06
1091,0.0,4.424612598086242e-06
1092,0.0,4.360889079180197e-06
1093,0.0,4.2980830130545655e-06
1094,0.0,4.236180529915146e-06
1095,0.0,4.175170261078165e-06
1096,0.0,4.1150378820020705e-06
1097,0.0,4.055772478750441e-06
1098,0.0,3.9973599541553995e-06
1099,0.0,3.939788484785822e-06
1100,0.0,3.883046701957937e-06
1101,0.0,3.8271216453722445e-06
1102,0.0,3.7720024010923225e-06
1103,0.0,3.717676918313373e-06
1104,0.0,3.664133600977948e-06
1105,0.0,3.6113615351496264e-06
1106,0.0,3.55934867002361e-06
1107,0.0,3.508086138026556e-06
1108,0.0,3.45756120623264e-06
1109,0.0,3.407763642826467e-06
1110,0.0,3.358683443366317e-06
1111,0.0,3.3103108307841467e-06
1112,0.0,3.2626330721541308e-06
1113,0.0,3.2156440283870324e-06
1114,0.0,3.169330511809676e-06
1115,0.0,3.1236847917170962e-06
1116,0.0,3.0786961815465475e-06
1117,0.0,3.0343544494826347e-06
1118,0.0,2.9906527743150946e-06
1119,0.0,2.947578650491778e-06
1120,0.0,2.9051259389234474e-06
1121,0.0,2.863284635168384e-06
1122,0.0,2.8220456442795694e-06
1123,0.0,2.7814019176730653e-06
1124,0.0,2.7413420866650995e-06
1125,0.0,2.7018588752980577e-06
1126,0.0,2.662945689735352e-06
1127,0.0,2.6245922981615877e-06
1128,0.0,2.586791197245475e-06
1129,0.0,2.5495342015346978e-06
1130,0.0,2.512814489818993e-06
1131,0.0,2.476622967151343e-06
1132,0.0,2.4409530396951595e-06
1133,0.0,2.4057962946244515e-06
1134,0.0,2.3711463654763065e-06
1135,0.0,2.3369959762931103e-06
1136,0.0,2.303336032127845e-06
1137,0.0,2.2701617581333267e-06
1138,0.0,2.2374647414835636e-06
1139,0.0,2.2052392978366697e-06
1140,0.0,2.1734774691140046e-06
1141,0.0,2.1421731162263313e-06
1142,0.0,2.111319645337062e-06
1143,0.0,2.0809102352359332e-06
1144,0.0,2.05093965632841e-06
1145,0.0,2.0213999505358515e-06
1146,0.0,1.992285888263723e-06
1147,0.0,1.963591330422787e-06
1148,0.0,1.9353103652974823e-06
1149,0.0,1.90743594430387e-06
1150,0.0,1.8799635199684417e-06
1151,0.0,1.852886043707258e-06
1152,0.0,1.826198740673135e-06
1153,0.0,1.7998970633925637e-06
1154,0.0,1.7739719169185264e-06
1155,0.0,1.7484219370089704e-06
1156,0.0,1.7232389382115798e-06
1157,0.0,1.6984192825475475e-06
1158,0.0,1.673957058301312e-06
1159,0.0,1.6498472632520134e-06
1160,0.0,1.6260844404314412e-06
1161,0.0,1.6026631328713847e-06
1162,0.0,1.5795803847140633e-06
1163,0.0,1.5568298294965643e-06
1164,0.0,1.5344066923717037e-06
1165,0.0,1.5123059711186215e-06
1166,0.0,1.4905240277585108e-06
1167,0.0,1.4690556326968363e-06
1168,0.0,1.447896238460089e-06
1169,0.0,1.427043116564164e-06
1170,0.0,1.4064883089304203e-06
1171,0.0,1.3862304513168056e-06
1172,0.0,1.3662647688761353e-06
1173,0.0,1.3465855772665236e-06
1174,0.0,1.3271908301248914e-06
1175,0.0,1.308074615735677e-06
1176,0.0,1.2892339782411e-06
1177,0.0,1.2706641427939758e-06
1178,0.0,1.2523630630312255e-06
1179,0.0,1.2343248272372875e-06
1180,0.0,1.2165469343017321e-06
1181,0.0,1.199024154630024e-06
1182,0.0,1.1817542144854087e-06
1183,0.0,1.1647330211417284e-06
1184,0.0,1.1479569366201758e-06
1185,0.0,1.131422322941944e-06
1186,0.0,1.1151259968755767e-06
1187,0.0,1.0990647751896176e-06
1188,0.0,1.083234565157909e-06
1189,0.0,1.0676324109226698e-06
1190,0.0,1.0522542197577422e-06
1191,0.0,1.0370986274210736e-06
1192,0.0,1.0221606316918042e-06
1193,0.0,1.0074375040858286e-06
1194,0.0,9.929276529874187e-07
1195,0.0,0.0
1196,0.0,0.0
1197,0.0,0.0
1198,0.0,0.0
1199,0.0,0.0
1200,0.0,0.0
1201,0.0,0.0
1202,0.0,0.0
1203,0.0,0.0
1204,0.0,0.0
1205,0.0,0.0
1206,0.0,0.0
1207,0.0,0.0
1208,0.0,0.0
1209,0.0,0.0
1210,0.0,0.0
1211,0.0,0.0
1212,0.0,0.0
1213,0.0,0.0
1214,0.0,0.0
1215,0.0,0.0
1216,0.0,0.0
1217,0.0,0.0
1218,0.0,0.0
1219,0.0,0.0
1220,0.0,0.0
1221,0.0,0.0
1222,0.0,0.0
1223,0.0,0.0
1224,0.0,0.0
1225,0.0,0.0
1226,0.0,0.0
1227,0.0,0.0
1228,0.0,0.0
1229,0.0,0.0
1230,0.0,0.0
1231,0.0,0.0
1232,0.0,0.0
1233,0.0,0.0
1234,0.0,0.0
1235,0.0,0.0
1236,0.0,0.0
1237,0.0,0.0
1238,0.0,0.0
1239,0.0,0.0
1240,0.0,0.0
1241,0.0,0.0
1242,0.0,0.0
1243,0.0,0.0
1244,0.0,0.0
1245,0.0,0.0
1246,0.0,0.0
1247,0.0,0.0
1248,0.0,0.0
1249,0.0,0.0
1250,0.0,0.0
1251,0.0,0.0
1252,0.0,0.0
1253,0.0,0.0
1254,0.0,0.0
1255,0.0,0.0
1256,0.0,0.0
1257,0.0,0.0
1258,0.0,0.0
1259,0.0,0.0
1260,0.0,0.0
1261,0.0,0.0
1262,0.0,0.0
1263,0.0,0.0
1264,0.0,0.0
1265,0.0,0.0
1266,0.0,0.0
1267,0.0,0.0
1268,0.0,0.0
1269,0.0,0.0
1270,0.0,0.0
1271,0.0,0.0
1272,0.0,0.0
1273,0.0,0.0
1274,0.0,0.0
1275,0.0,0.0
1276,0.0,0.0
1277,0.0,0.0
1278,0.0,0.0
1279,0.0,0.0
1280,0.0,0.0
1281,0.0,0.0
1282,0.0,0.0
1283,0.0,0.0
1284,0.0,0.0
1285,0.0,0.0
1286,0.0,0.0
1287,0.0,0.0
1288,0.0,0.0
1289,0.0,0.0
1290,0.0,0.0
1291,0.0,0.0
1292,0.0,0.0
1293,0.0,0.0
1294,0.0,0.0
1295,0.0,0.0
1296,0.0,0.0
1297,0.0,0.0
1298,0.0,0.0
1299,0.0,0.0
1300,0.0,0.0
1301,0.0,0.0
1302,0.0,0.0
1303,0.0,0.0
1304,0.0,0.0
1305,0.0,0.0
1306,0.0,0.0
1307,0.0,0.0
1308,0.0,0.0
1309,0.0,0.0
1310,0.0,0.0
1311,0.0,0.0
1312,0.0,0.0
1313,0.0,0.0
1314,0.0,0.0
1315,0.0,0.0
1316,0.0,0.0
1317,0.0,0.0
1318,0.0,0.0
1319,0.0,0.0
1320,0.0,0.0
1321,0.0,0.0
1322,0.0,0.0
1323,0.0,0.0
1324,0.0,0.0
1325,0.0,0.0
1326,0.0,0.0
1327,0.0,0.0
1328,0.0,0.0
1329,0.0,0.0
1330,0.0,0.0
1331,0.0,0.0
1332,0.0,0.0
1333,0.0,0.0
1334,0.0,0.0
1335,0.0,0.0
1336,0.0,0.0
1337,0.0,0.0
1338,0.0,0.0
1339,0.0,0.0
1340,0.0,0.0
1341,0.0,0.0
1342,0.0,0.0
1343,0.0,0.0
1344,0.0,0.0
1345,0.0,0.0
1346,0.0,0.0
1347,0.0,0.0
1348,0.0,0.0
1349,0.0,0.0
1350,0.0,0.0
1351,0.0,0.0
1352,0.0,0.0
1353,0.0,0.0
1354,0.0,0.0
1355,0.0,0.0
1356,0.0,0.0
1357,0.0,0.0
1358,0.0,0.0
1359,0.0,0.0
1360,0.0,0.0
1361,0.0,0.0
1362,0.0,0.0
1363,0.0,0.0
1364,0.0,0.0
1365,0.0,0.0
1366,0.0,0.0
1367,0.0,0.0
1368,0.0,0.0
1369,0.0,0.0
1370,0.0,0.0
1371,0.0,0.0
1372,0.0,0.0
1373,0.0,0.0
1374,0.0,0.0
1375,0.0,0.0
1376,0.0,0.0
1377,0.0,0.0
1378,0.0,0.0
1379,0.0,0.0
1380,0.0,0.0
1381,0.0,0.0
1382,0.0,0.0
1383,0.0,0.0
1384,0.0,0.0
1385,0.0,0.0
1386,0.0,0.0
1387,0.0,0.0
1388,0.0,0.0
1389,0.0,0.0
1390,0.0,0.0
1391,0.0,0.0
1392,0.0,0.0
1393,0.0,0.0
1394,0.0,0.0
1395,0.0,0.0
1396,0.0,0.0
1397,0.0,0.0
1398,0.0,0.0
1399,0.0,0.0
1400,0.0,0.0
1401,0.0,0.0
1402,0.0,0.0
1403,0.0,0.0
1404,0.0,0.0
1405,0.0,0.0
1406,0.0,0.0
1407,0.0,0.0
1408,0.0,0.0
1409,0.0,0.0
1410,0.0,0.0
1411,0.0,0.0
1412,0.0,0.0
1413,0.0,0.0
1414,0.0,0.0
1415,0.0,0.0
1416,0.0,0.0
1417,0.0,0.0
1418,0.0,0.0
1419,0.0,0.0
1420,0.0,0.0
1421,0.0,0.0
1422,0.0,0.0
1423,0.0,0.0
1424,0.0,0.0
1425,0.0,0.0
1426,0.0,0.0
1427,0.0,0.0
1428,0.0,0.0
1429,0.0,0.0
1430,0.0,0.0
1431,0.0,0.0
1432,0.0,0.0
1433,0.0,0.0
1434,0.0,0.0
1435,0.0,0.0
1436,0.0,0.0
1437,0.0,0.0
1438,0.0,0.0
1439,0.0,0.0
1440,0.0,0.0
1441,0.0,0.0
1442,0.0,0.0
1443,0.0,0.0
1444,0.0,0.0
1445,0.0,0.0
1446,0.0,0.0
1447,0.0,0.0
1448,0.0,0.0
1449,0.0,0.0
1450,0.0,0.0
1451,0.0,0.0
1452,0.0,0.0
1453,0.0,0.0
1454,0.0,0.0
1455,0.0,0.0
1456,0.0,0.0
1457,0.0,0.0
1458,0.0,0.0
1459,0.0,0.0
1460,0.0,0.0
1461,0.0,0.0
1462,0.0,0.0
1463,0.0,0.0
1464,0.0,0.0
1465,0.0,0.0
1466,0.0,0.0
1467,0.0,0.0
1468,0.0,0.0
1469,0.0,0.0
1470,0.0,0.0
1471,0.0,0.0
1472,0.0,0.0
1473,0.0,0.0
1474,0.0,0.0
1475,0.0,0.0
1476,0.0,0.0
1477,0.0,0.0
1478,0.0,0.0
1479,0.0,0.0
1480,0.0,0.0
1481,0.0,0.0
1482,0.0,0.0
1483,0.0,0.0
1484,0.0,0.0
1485,0.0,0.0
1486,0.0,0.0
1487,0.0,0.0
1488,0.0,0.0
1489,0.0,0.0
1490,0.0,0.0
1491,0.0,0.0
1492,0.0,0.0
1493,0.0,0.0
1494,0.0,0.0
1495,0.0,0.0
1496,0.0,0.0
1497,0.0,0.0
1498,0.0,0.0
1499,0.0,0.0
1500,0.0,0.0
1501,0.0,0.0
1502,0.0,0.0
1503,0.0,0.0
1504,0.0,0.0
1505,0.0,0.0
1506,0.0,0.0
1507,0.0,0.0
1508,0.0,0.0
1509,0.0,0.0
1510,0.0,0.0
1511,0.0,0.0
1512,0.0,0.0
1513,0.0,0.0
1514,0.0,0.0
1515,0.0,0.0
1516,0.0,0.0
1517,0.0,0.0
1518,0.0,0.0
1519,0.0,0.0
1520,0.0,0.0
1521,0.0,0.0
1522,0.0,0.0
1523,0.0,0.0
1524,0.0,0.0
1525,0.0,0.0
1526,0.0,0.0
1527,0.0,0.0
1528,0.0,0.0
1529,0.0,0.0
1530,0.0,0.0
1531,0.0,0.0
1532,0.0,0.0
1533,0.0,0.0
1534,0.0,0.0
1535,0.0,0.0
1536,0.0,0.0
1537,0.0,0.0
1538,0.0,0.0
1539,0.0,0.0
1540,0.0,0.0
1541,0.0,0.0
1542,0.0,0.0
1543,0.0,0.0
1544,0.0,0.0
1545,0.0,0.0
1546,0.0,0.0
1547,0.0,0.0
1548,0.0,0.0
1549,0.0,0.0
1550,0.0,0.0
1551,0.0,0.0
1552,0.0,0.0
1553,0.0,0.0
1554,0.0,0.0
1555,0.0,0.0
1556,0.0,0.0
1557,0.0,0.0
1558,0.0,0.0
1559,0.0,0.0
1560,0.0,0.0
1561,0.0,0.0
1562,0.0,0.0
1563,0.0,0.0
1564,0.0,0.0
1565,0.0,0.0
1566,0.0,0.0
1567,0.0,0.0
1568,0.0,0.0
1569,0.0,0.0
1570,0.0,0.0
1571,0.0,0.0
1572,0.0,0.0
1573,0.0,0.0
1574,0.0,0.0
1575,0.0,0.0
1576,0.0,0.0
1577,0.0,0.0
1578,0.0,0.0
1579,0.0,0.0
1580,0.0,0.0
1581,0.0,0.0
1582,0.0,0.0
1583,0.0,0.0
1584,0.0,0.0
1585,0.0,0.0
1586,0.0,0.0
1587,0.0,0.0
1588,0.0,0.0
1589,0.0,0.0
1590,0.0,0.0
1591,0.0,0.0
1592,0.0,0.0
1593,0.0,0.0
1594,0.0,0.0
1595,0.0,0.0
1596,0.0,0.0
1597,0.0,0.0
1598,0.0,0.0
1599,0.0,0.0
1600,0.0,0.0
1601,0.0,0.0
1602,0.0,0.0
1603,0.0,0.0
1604,0.0,0.0
1605,0.0,0.0
1606,0.0,0.0
1607,0.0,0.0
1608,0.0,0.0
1609,0.0,0.0
1610,0.0,0.0
1611,0.0,0.0
1612,0.0,0.0
1613,0.0,0.0
1614,0.0,0.0
1615,0.0,0.0
1616,0.0,0.0
1617,0.0,0.0
1618,0.0,0.0
1619,0.0,0.0
1620,0.0,0.0
1621,0.0,0.0
1622,0.0,0.0
1623,0.0,0.0
1624,0.0,0.0
1625,0.0,0.0
1626,0.0,0.0
1627,0.0,0.0
1628,0.0,0.0
1629,0.0,0.0
1630,0.0,0.0
1631,0.0,0.0
1632,0.0,0.0
1633,0.0,0.0
1634,0.0,0.0
1635,0.0,0.0
1636,0.0,0.0
1637,0.0,0.0
1638,0.0,0.0
1639,0.0,0.0
1640,0.0,0.0
1641,0.0,0.0
1642,0.0,0.0
1643,0.0,0.0
1644,0.0,0.0
1645,0.0,0.0
1646,0.0,0.0
1647,0.0,0.0
1648,0.0,0.0
1649,0.0,0.0
1650,0.0,0.0
1651,0.0,0.0
1652,0.0,0.0
1653,0.0,0.0
1654,0.0,0.0
1655,0.0,0.0
1656,0.0,0.0
1657,0.0,0.0
1658,0.0,0.0
1659,0.0,0.0
1660,0.0,0.0
1661,0.0,0.0
1662,0.0,0.0
1663,0.0,0.0
1664,0.0,0.0
1665,0.0,0.0
1666,0.0,0.0
1667,0.0,0.0
1668,0.0,0.0
1669,0.0,0.0
1670,0.0,0.0
1671,0.0,0.0
1672,0.0,0.0
1673,0.0,0.0
1674,0.0,0.0
1675,0.0,0.0
1676,0.0,0.0
1677,0.0,0.0
1678,0.0,0.0
1679,0.0,0.0
1680,0.0,0.0
1681,0.0,0.0
1682,0.0,0.0
1683,0.0,0.0
1684,0.0,0.0
1685,0.0,0.0
1686,0.0,0.0
1687,0.0,0.0
1688,0.0,0.0
1689,0.0,0.0
1690,0.0,0.0
1691,0.0,0.0
1692,0.0,0.0
1693,0.0,0.0
1694,0.0,0.0
1695,0.0,0.0
1696,0.0,0.0
1697,0.0,0.0
1698,0.0,0.0
1699,0.0,0.0
1700,0.0,0.0
1701,0.0,0.0
1702,0.0,0.0
1703,0.0,0.0
1704,0.0,0.0
1705,0.0,0.0
1706,0.0,0.0
1707,0.0,0.0
1708,0.0,0.0
1709,0.0,0.0
1710,0.0,0.0
1711,0.0,0.0
1712,0.0,0.0
1713,0.0,0.0
1714,0.0,0.0
1715,0.0,0.0
1716,0.0,0.0
1717,0.0,0.0
1718,0.0,0.0
1719,0.0,0.0
1720,0.0,0.0
1721,0.0,0.0
1722,0.0,0.0
1723,0.0,0.0
1724,0.0,0.0
1725,0.0,0.0
1726,0.0,0.0
1727,0.0,0.0
1728,0.0,0.0
1729,0.0,0.0
1730,0.0,0.0
1731,0.0,0.0
1732,0.0,0.0
1733,0.0,0.0
1734,0.0,0.0
1735,0.0,0.0
1736,0.0,0.0
1737,0.0,0.0
1738,0.0,0.0
1739,0.0,0.0
1740,0.0,0.0
1741,0.0,0.0
1742,0.0,0.0
1743,0.0,0.0
1744,0.0,0.0
1745,0.0,0.0
1746,0.0,0.0
1747,0.0,0.0
1748,0.0,0.0
1749,0.0,0.0
1750,0.0,0.0
1751,0.0,0.0
1752,0.0,0.0
1753,0.0,0.0
1754,0.0,0.0
1755,0.0,0.0
1756,0.0,0.0
1757,0.0,0.0
1758,0.0,0.0
1759,0.0,0.0
1760,0.0,0.0
1761,0.0,0.0
1762,0.0,0.0
1763,0.0,0.0
1764,0.0,0.0
1765,0.0,0.0
1766,0.0,0.0
1767,0.0,0.0
1768,0.0,0.0
1769,0.0,0.0
1770,0.0,0.0
1771,0.0,0.0
1772,0.0,0.0
1773,0.0,0.0
1774,0.0,0.0
1775,0.0,0.0
1776,0.0,0.0
1777,0.0,0.0
1778,0.0,0.0
1779,0.0,0.0
1780,0.0,0.0
1781,0.0,0.0
1782,0.0,0.0
1783,0.0,0.0
1784,0.0,0.0
1785,0.0,0.0
1786,0.0,0.0
1787,0.0,0.0
1788,0.0,0.0
1789,0.0,0.0
1790,0.0,0.0
1791,0.0,0.0
1792,0.0,0.0
1793,0.0,0.0
1794,0.0,0.0
1795,0.0,0.0
1796,0.0,0.0
1797,0.0,0.0
1798,0.0,0.0
1799,0.0,0.0
1800,0.0,0.0
1801,0.0,0.0
1802,0.0,0.0
1803,0.0,0.0
1804,0.0,0.0
1805,0.0,0.0
1806,0.0,0.0
1807,0.0,0.0
1808,0.0,0.0
1809,0.0,0.0
1810,0.0,0.0
1811,0.0,0.0
1812,0.0,0.0
1813,0.0,0.0
1814,0.0,0.0
1815,0.0,0.0
1816,0.0,0.0
1817,0.0,0.0
1818,0.0,0.0
1819,0.0,0.0
1820,0.0,0.0
1821,0.0,0.0
1822,0.0,0.0
1823,0.0,0.0
1824,0.0,0.0
1825,0.0,0.0
1826,0.0,0.0
1827,0.0,0.0
1828,0.0,0.0
1829,0.0,0.0
1830,0.0,0.0
1831,0.0,0.0
1832,0.0,0.0
1833,0.0,0.0
1834,0.0,0.0
1835,0.0,0.0
1836,0.0,0.0
1837,0.0,0.0
1838,0.0,0.0
1839,0.0,0.0
1840,0.0,0.0
1841,0.0,0.0
1842,0.0,0.0
1843,0.0,0.0
1844,0.0,0.0
1845,0.0,0.0
1846,0.0,0.0
1847,0.0,0.0
1848,0.0,0.0
1849,0.0,0.0
1850,0.0,0.0
1851,0.0,0.0
1852,0.0,0.0
1853,0.0,0.0
1854,0.0,0.0
1855,0.0,0.0
1856,0.0,0.0
1857,0.0,0.0
1858,0.0,0.0
1859,0.0,0.0
1860,0.0,0.0
1861,0.0,0.0
1862,0.0,0.0
1863,0.0,0.0
1864,0.0,0.0
1865,0.0,0.0
1866,0.0,0.0
1867,0.0,0.0
1868,0.0,0.0
1869,0.0,0.0
1870,0.0,0.0
1871,0.0,0.0
1872,0.0,0.0
1873,0.0,0.0
1874,0.0,0.0
1875,0.0,0.0
1876,0.0,0.0
1877,0.0,0.0
1878,0.0,0.0
1879,0.0,0.0
1880,0.0,0.0
1881,0.0,0.0
1882,0.0,0.0
1883,0.0,0.0
1884,0.0,0.0
1885,0.0,0.0
1886,0.0,0.0
1887,0.0,0.0
1888,0.0,0.0
1889,0.0,0.0
1890,0.0,0.0
1891,0.0,0.0
1892,0.0,0.0
1893,0.0,0.0
1894,0.0,0.0
1895,0.0,0.0
1896,0.0,0.0
1897,0.0,0.0
1898,0.0,0.0
1899,0.0,0.0
1900,0.0,0.0
1901,0.0,0.0
1902,0.0,0.0
1903,0.0,0.0
1904,0.0,0.0
1905,0.0,0.0
1906,0.0,0.0
1907,0.0,0.0
1908,0.0,0.0
1909,0.0,0.0
1910,0.0,0.0
1911,0.0,0.0
1912,0.0,0.0
1913,0.0,0.0
1914,0.0,0.0
1915,0.0,0.0
1916,0.0,0.0
1917,0.0,0.0
1918,0.0,0.0
1919,0.0,0.0
1920,0.0,0.0
1921,0.0,0.0
1922,0.0,0.0
1923,0.0,0.0
1924,0.0,0.0
1925,0.0,0.0
1926,0.0,0.0
1927,0.0,0.0
1928,0.0,0.0
1929,0.0,0.0
1930,0.0,0.0
1931,0.0,0.0
1932,0.0,0.0
1933,0.0,0.0
1934,0.0,0.0
1935,0.0,0.0
1936,0.0,0.0
1937,0.0,0.0
1938,0.0,0.0
1939,0.0,0.0
1940,0.0,0.0
1941,0.0,0.0
1942,0.0,0.0
1943,0.0,0.0
1944,0.0,0.0
1945,0.0,0.0
1946,0.0,0.0
1947,0.0,0.0
1948,0.0,0.0
1949,0.0,0.0
1950,0.0,0.0
1951,0.0,0.0
1952,0.0,0.0
1953,0.0,0.0
1954,0.0,0.0
1955,0.0,0.0
1956,0.0,0.0
1957,0.0,0.0
1958,0.0,0.0
1959,0.0,0.0
1960,0.0,0.0
1961,0.0,0.0
1962,0.0,0.0
1963,0.0,0.0
1964,0.0,0.0
1965,0.0,0.0
1966,0.0,0.0
1967,0.0,0.0
1968,0.0,0.0
1969,0.0,0.0
1970,0.0,0.0
1971,0.0,0.0
1972,0.0,0.0
1973,0.0,0.0
1974,0.0,0.0
1975,0.0,0.0
1976,0.0,0.0
1977,0.0,0.0
1978,0.0,0.0
1979,0.0,0.0
1980,0.0,0.0
1981,0.0,0.0
1982,0.0,0.0
1983,0.0,0.0
1984,0.0,0.0
1985,0.0,0.0
1986,0.0,0.0
1987,0.0,0.0
1988,0.0,0.0
1989,0.0,0.0
1990,0.0,0.0
1991,0.0,0.0
1992,0.0,0.0
1993,0.0,0.0
1994,0.0,0.0
